datetime,substation,feeder,FVHI,FVHD,FVLI,FVLD,FVSM,FCHI,FCHD,FCLI,FCLD,FCSM
2024-01-09 23:00,Sub2,F2,315,158,105,29,14,283,107,125,48,21
2024-01-10 00:00,Sub2,F2,323,169,111,82,38,263,117,83,58,31
2024-01-10 01:00,Sub2,F2,338,151,100,37,10,206,157,119,81,31
2024-01-10 02:00,Sub2,F2,318,181,120,86,54,234,105,45,32,8
2024-01-10 03:00,Sub2,F2,334,138,93,94,20,260,79,118,61,25
2024-01-10 04:00,Sub2,F2,333,155,105,42,27,219,121,86,23,18
2024-01-10 05:00,Sub2,F2,343,157,103,70,36,326,99,57,22,12
2024-01-10 06:00,Sub2,F2,332,154,102,72,54,242,124,115,16,20
2024-01-10 07:00,Sub2,F2,333,161,107,58,39,329,86,107,67,27
2024-01-10 08:00,Sub2,F2,346,160,108,82,40,228,112,58,19,45
2024-01-10 09:00,Sub2,F2,316,154,128,51,40,301,129,118,63,17
2024-01-10 10:00,Sub2,F2,331,127,83,83,59,279,153,134,49,11
2024-01-10 11:00,Sub2,F2,351,162,108,64,55,320,128,94,43,39
2024-01-10 12:00,Sub2,F2,336,152,101,99,12,281,122,135,43,8
2024-01-10 13:00,Sub2,F2,311,150,99,60,24,296,86,123,74,11
2024-01-10 14:00,Sub2,F2,340,147,100,70,31,201,89,126,75,46
2024-01-10 15:00,Sub2,F2,356,142,96,34,25,203,74,78,50,42
2024-01-10 16:00,Sub2,F2,363,157,107,31,56,277,103,84,74,13
2024-01-10 17:00,Sub2,F2,324,163,106,43,55,284,94,80,18,5
2024-01-10 18:00,Sub2,F2,341,152,102,94,57,327,92,40,23,33
2024-01-10 19:00,Sub2,F2,336,169,114,81,48,317,140,123,83,23
2024-01-10 20:00,Sub2,F2,330,157,106,48,59,226,170,65,89,23
2024-01-10 21:00,Sub2,F2,306,147,96,54,42,349,167,127,66,22
2024-01-10 22:00,Sub2,F2,314,154,101,95,38,256,74,97,35,28
2024-01-10 23:00,Sub2,F2,342,163,111,37,21,240,87,89,43,23
2024-01-11 00:00,Sub2,F2,355,154,105,60,10,301,70,64,15,27
2024-01-11 01:00,Sub2,F2,341,168,114,31,13,245,165,53,34,35
2024-01-11 02:00,Sub2,F2,339,146,97,58,27,213,102,77,44,46
2024-01-11 03:00,Sub2,F2,360,169,115,45,49,315,145,102,70,17
2024-01-11 04:00,Sub2,F2,333,166,111,57,16,226,82,51,51,37
2024-01-11 05:00,Sub2,F2,350,142,95,30,19,207,78,83,25,21
2024-01-11 06:00,Sub2,F2,328,143,94,95,28,253,78,71,63,12
2024-01-11 07:00,Sub2,F2,303,156,100,44,35,328,71,50,35,11
2024-01-11 08:00,Sub2,F2,333,173,114,44,21,288,153,106,59,46
2024-01-11 09:00,Sub2,F2,338,158,106,76,13,253,79,109,83,11
2024-01-11 10:00,Sub2,F2,326,145,97,43,19,253,77,118,60,40
2024-01-11 11:00,Sub2,F2,334,161,107,70,14,340,100,118,50,10
2024-01-11 12:00,Sub2,F2,336,187,125,37,35,211,147,58,32,6
2024-01-11 13:00,Sub2,F2,329,155,103,25,45,259,131,89,48,49
2024-01-11 14:00,Sub2,F2,331,150,100,22,41,229,173,71,23,7
2024-01-11 15:00,Sub2,F2,316,140,92,93,30,230,164,112,61,37
2024-01-11 16:00,Sub2,F2,331,160,105,81,21,271,155,94,51,14
2024-01-11 17:00,Sub2,F2,327,147,96,52,22,331,96,68,38,46
2024-01-11 18:00,Sub2,F2,334,178,120,64,15,222,153,111,77,14
2024-01-11 19:00,Sub2,F2,339,166,111,80,52,310,129,92,49,43
2024-01-11 20:00,Sub2,F2,338,174,117,42,30,252,86,97,70,7
2024-01-11 21:00,Sub2,F2,348,171,116,27,43,309,124,121,85,49
2024-01-11 22:00,Sub2,F2,330,140,92,90,34,224,154,54,19,30
2024-01-11 23:00,Sub2,F2,344,166,113,23,27,265,161,50,64,17
2024-01-12 00:00,Sub2,F2,340,142,94,30,29,202,132,107,80,31
2024-01-12 01:00,Sub2,F2,329,163,129,75,28,294,96,92,36,40
2024-01-12 02:00,Sub2,F2,350,155,104,34,54,297,143,109,54,18
2024-01-12 03:00,Sub2,F2,340,145,96,61,17,327,175,77,30,21
2024-01-12 04:00,Sub2,F2,316,168,112,32,27,318,173,92,32,45
2024-01-12 05:00,Sub2,F2,331,156,104,46,54,267,118,126,15,44
2024-01-12 06:00,Sub2,F2,323,167,111,93,58,256,163,120,83,14
2024-01-12 07:00,Sub2,F2,347,172,133,95,21,232,162,46,64,47
2024-01-12 08:00,Sub2,F2,355,131,88,67,52,213,150,69,18,8
2024-01-12 09:00,Sub2,F2,333,182,120,76,33,332,136,69,68,35
2024-01-12 10:00,Sub2,F2,338,147,98,52,22,333,78,51,88,14
2024-01-12 11:00,Sub2,F2,338,167,110,34,52,280,148,103,50,15
2024-01-12 12:00,Sub2,F2,332,174,116,49,17,255,99,133,43,14
2024-01-12 13:00,Sub2,F2,320,161,106,58,38,203,147,83,26,36
2024-01-12 14:00,Sub2,F2,321,149,95,35,16,251,106,134,32,14
2024-01-12 15:00,Sub2,F2,341,164,111,34,38,243,116,81,89,33
2024-01-12 16:00,Sub2,F2,328,171,113,78,16,204,120,56,22,47
2024-01-12 17:00,Sub2,F2,327,161,106,41,22,315,124,102,22,45
2024-01-12 18:00,Sub2,F2,344,149,99,65,22,338,106,130,29,5
2024-01-12 19:00,Sub2,F2,341,164,110,39,39,242,73,116,48,42
2024-01-12 20:00,Sub2,F2,346,172,116,67,32,296,115,56,81,16
2024-01-12 21:00,Sub2,F2,340,168,113,91,40,295,139,79,58,19
2024-01-12 22:00,Sub2,F2,340,157,108,25,41,224,127,81,77,26
2024-01-12 23:00,Sub2,F2,361,129,88,75,30,240,73,105,68,26
2024-01-13 00:00,Sub2,F2,352,144,96,86,56,224,110,91,38,26
2024-01-13 01:00,Sub2,F2,343,141,95,95,51,222,143,80,54,26
2024-01-13 02:00,Sub2,F2,320,144,95,48,37,213,142,139,45,8
2024-01-13 03:00,Sub2,F2,336,158,105,77,46,349,87,42,38,36
2024-01-13 04:00,Sub2,F2,304,166,108,36,45,347,109,95,53,42
2024-01-13 05:00,Sub2,F2,318,152,100,34,21,319,174,116,84,27
2024-01-13 06:00,Sub2,F2,320,131,86,60,45,323,101,126,82,18
2024-01-13 07:00,Sub2,F2,356,164,110,38,15,304,135,43,43,43
2024-01-13 08:00,Sub2,F2,368,160,110,76,41,273,120,138,33,5
2024-01-13 09:00,Sub2,F2,354,160,108,56,48,305,79,81,83,30
2024-01-13 10:00,Sub2,F2,297,178,116,43,21,327,147,67,21,23
2024-01-13 11:00,Sub2,F2,331,170,114,45,37,228,153,100,54,24
2024-01-13 12:00,Sub2,F2,334,163,109,68,27,298,94,65,86,7
2024-01-13 13:00,Sub2,F2,342,172,134,26,39,260,171,89,71,47
2024-01-13 14:00,Sub2,F2,355,171,117,90,14,235,109,49,50,30
2024-01-13 15:00,Sub2,F2,343,161,108,91,46,274,106,118,72,44
2024-01-13 16:00,Sub2,F2,349,181,123,22,52,281,93,72,27,28
2024-01-13 17:00,Sub2,F2,331,148,99,41,16,326,79,126,32,10
2024-01-13 18:00,Sub2,F2,330,162,106,27,49,267,111,49,17,13
2024-01-13 19:00,Sub2,F2,336,162,110,91,48,339,109,82,68,29
2024-01-13 20:00,Sub2,F2,340,163,108,87,28,226,151,68,30,47
2024-01-13 21:00,Sub2,F2,311,162,106,73,42,220,148,82,16,39
2024-01-13 22:00,Sub2,F2,348,174,117,51,53,218,158,129,54,43
2024-01-13 23:00,Sub2,F2,347,146,100,52,51,257,162,50,20,49
2024-01-14 00:00,Sub2,F2,332,161,106,81,40,211,131,46,82,21
2024-01-14 01:00,Sub2,F2,349,139,91,82,28,219,157,84,58,41
2024-01-14 02:00,Sub2,F2,307,158,104,87,12,265,94,124,55,5
2024-01-14 03:00,Sub2,F2,352,171,115,76,43,345,172,109,64,14
2024-01-14 04:00,Sub2,F2,326,161,107,73,45,314,125,44,76,42
2024-01-14 05:00,Sub2,F2,346,169,113,41,27,272,92,109,20,24
2024-01-14 06:00,Sub2,F2,325,170,112,78,45,260,108,130,56,27
2024-01-14 07:00,Sub2,F2,322,155,102,32,15,268,169,85,81,14
2024-01-14 08:00,Sub2,F2,317,133,87,51,46,319,77,44,48,9
2024-01-14 09:00,Sub2,F2,351,160,106,49,27,333,146,89,69,41
2024-01-14 10:00,Sub2,F2,352,177,120,45,43,341,169,77,63,33
2024-01-14 11:00,Sub2,F2,367,149,101,52,39,245,144,134,55,23
2024-01-14 12:00,Sub2,F2,322,151,98,28,26,227,91,112,41,9
2024-01-14 13:00,Sub2,F2,312,171,112,32,30,216,92,67,84,39
2024-01-14 14:00,Sub2,F2,322,161,106,22,53,252,90,48,19,46
2024-01-14 15:00,Sub2,F2,328,151,122,65,41,204,92,92,64,38
2024-01-14 16:00,Sub2,F2,318,150,98,51,10,211,97,109,64,20
2024-01-14 17:00,Sub2,F2,320,155,103,59,54,207,152,109,53,17
2024-01-14 18:00,Sub2,F2,300,186,121,98,22,274,151,115,49,29
2024-01-14 19:00,Sub2,F2,355,149,102,25,24,343,154,41,17,35
2024-01-14 20:00,Sub2,F2,337,136,91,90,11,347,128,134,36,42
2024-01-14 21:00,Sub2,F2,349,173,117,88,53,234,89,108,73,38
2024-01-14 22:00,Sub2,F2,334,168,113,59,36,291,175,78,37,42
2024-01-14 23:00,Sub2,F2,323,170,138,80,10,281,152,83,47,43
2024-01-15 00:00,Sub2,F2,328,157,104,77,54,231,146,132,36,17
2024-01-15 01:00,Sub2,F2,342,181,122,26,45,246,87,83,29,13
2024-01-15 02:00,Sub2,F2,342,142,94,29,39,308,178,48,32,29
2024-01-15 03:00,Sub2,F2,355,158,108,31,38,297,131,100,65,36
2024-01-15 04:00,Sub2,F2,338,169,115,86,39,225,144,112,87,36
2024-01-15 05:00,Sub2,F2,318,164,109,78,10,276,119,48,57,8
2024-01-15 06:00,Sub2,F2,323,170,113,23,23,263,165,137,33,17
2024-01-15 07:00,Sub2,F2,362,168,116,68,21,287,124,123,45,19
2024-01-15 08:00,Sub2,F2,353,155,104,27,25,247,80,58,51,19
2024-01-15 09:00,Sub2,F2,342,162,122,78,48,243,140,86,46,20
2024-01-15 10:00,Sub2,F2,324,157,103,78,27,277,137,115,88,44
2024-01-15 11:00,Sub2,F2,320,172,113,40,47,304,142,52,29,13
2024-01-15 12:00,Sub2,F2,354,182,124,64,50,300,165,97,56,29
2024-01-15 13:00,Sub2,F2,351,149,113,51,29,332,110,66,89,20
2024-01-15 14:00,Sub2,F2,328,155,102,38,16,236,148,56,69,10
2024-01-15 15:00,Sub2,F2,315,152,99,98,56,260,85,96,73,47
2024-01-15 16:00,Sub2,F2,323,164,107,43,55,215,148,113,52,22
2024-01-15 17:00,Sub2,F2,344,177,119,94,53,229,167,118,78,20
2024-01-15 18:00,Sub2,F2,312,157,101,47,24,268,100,90,52,18
2024-01-15 19:00,Sub2,F2,319,148,97,77,10,291,83,79,16,11
2024-01-15 20:00,Sub2,F2,325,154,101,92,25,349,167,99,15,41
2024-01-15 21:00,Sub2,F2,324,153,102,73,29,280,136,115,25,33
2024-01-15 22:00,Sub2,F2,333,165,110,88,47,264,117,65,25,35
2024-01-15 23:00,Sub2,F2,337,156,104,27,39,247,144,49,19,11
2024-01-16 00:00,Sub2,F2,349,187,126,22,59,296,153,135,62,38
2024-01-16 01:00,Sub2,F2,321,170,111,91,18,306,142,67,51,7
2024-01-16 02:00,Sub2,F2,313,155,101,94,50,305,169,82,24,8
2024-01-16 03:00,Sub2,F2,338,142,95,67,54,207,168,129,87,38
2024-01-16 04:00,Sub2,F2,339,140,93,34,50,248,96,91,25,47
2024-01-16 05:00,Sub2,F2,335,158,104,74,16,227,154,117,31,16
2024-01-16 06:00,Sub2,F2,342,185,125,85,19,224,103,57,18,38
2024-01-16 07:00,Sub2,F2,345,165,111,60,24,316,142,86,25,6
2024-01-16 08:00,Sub2,F2,353,156,106,79,19,254,142,99,64,37
2024-01-16 09:00,Sub2,F2,308,132,87,88,58,313,171,51,65,8
2024-01-16 10:00,Sub2,F2,316,152,100,55,53,339,80,64,83,13
2024-01-16 11:00,Sub2,F2,323,155,103,32,28,310,174,97,58,42
2024-01-16 12:00,Sub2,F2,334,164,110,44,21,331,88,79,17,35
2024-01-16 13:00,Sub2,F2,327,169,112,82,49,335,92,77,88,42
2024-01-16 14:00,Sub2,F2,351,153,104,91,28,249,156,130,53,46
2024-01-16 15:00,Sub2,F2,330,149,97,43,53,332,77,80,36,8
2024-01-16 16:00,Sub2,F2,331,136,91,41,29,326,84,104,41,9
2024-01-16 17:00,Sub2,F2,332,139,92,40,13,324,82,111,58,49
2024-01-16 18:00,Sub2,F2,337,171,114,61,54,297,170,132,77,24
2024-01-16 19:00,Sub2,F2,302,157,101,84,17,348,165,130,89,49
2024-01-16 20:00,Sub2,F2,339,148,100,71,18,240,160,91,59,6
2024-01-16 21:00,Sub2,F2,343,150,100,48,23,310,144,64,50,22
2024-01-16 22:00,Sub2,F2,333,168,112,84,21,274,176,95,25,32
2024-01-16 23:00,Sub2,F2,339,165,111,56,16,336,164,112,22,41
2024-01-17 00:00,Sub2,F2,325,155,103,24,34,217,137,96,85,32
2024-01-17 01:00,Sub2,F2,342,154,102,40,38,240,152,73,48,38
2024-01-17 02:00,Sub2,F2,338,158,105,45,37,298,125,110,27,7
2024-01-17 03:00,Sub2,F2,337,143,94,22,54,278,96,50,24,6
2024-01-17 04:00,Sub2,F2,331,132,86,29,52,284,109,107,37,11
2024-01-17 05:00,Sub2,F2,337,163,129,44,37,208,91,92,16,5
2024-01-17 06:00,Sub2,F2,353,167,114,58,55,276,97,117,32,11
2024-01-17 07:00,Sub2,F2,338,173,116,65,57,321,88,44,68,20
2024-01-17 08:00,Sub2,F2,341,140,94,96,31,298,107,113,80,29
2024-01-17 09:00,Sub2,F2,328,165,108,95,12,344,131,137,77,37
2024-01-17 10:00,Sub2,F2,340,155,103,85,39,212,126,48,67,21
2024-01-17 11:00,Sub2,F2,316,155,101,34,52,320,146,115,48,24
2024-01-17 12:00,Sub2,F2,344,148,98,58,11,287,77,90,50,20
2024-01-17 13:00,Sub2,F2,335,164,109,39,31,259,108,93,34,36
2024-01-17 14:00,Sub2,F2,346,166,113,64,34,329,80,124,50,7
2024-01-17 15:00,Sub2,F2,326,170,113,33,32,296,120,75,15,36
2024-01-17 16:00,Sub2,F2,332,150,99,94,24,339,110,40,17,49
2024-01-17 17:00,Sub2,F2,322,168,111,85,51,202,114,59,69,30
2024-01-17 18:00,Sub2,F2,339,163,110,65,19,271,159,129,20,34
2024-01-17 19:00,Sub2,F2,346,145,96,45,11,322,83,117,76,46
2024-01-17 20:00,Sub2,F2,337,169,112,57,10,310,128,115,54,48
2024-01-17 21:00,Sub2,F2,334,158,105,98,25,228,137,138,50,10
2024-01-17 22:00,Sub2,F2,355,173,118,66,47,270,76,110,28,40
2024-01-17 23:00,Sub2,F2,327,157,103,79,10,230,170,53,45,9
2024-01-18 00:00,Sub2,F2,299,158,104,98,38,293,170,48,62,48
2024-01-18 01:00,Sub2,F2,304,163,105,54,24,203,176,134,85,16
2024-01-18 02:00,Sub2,F2,320,136,88,25,34,205,156,113,62,15
2024-01-18 03:00,Sub2,F2,323,154,99,27,20,314,137,105,52,9
2024-01-18 04:00,Sub2,F2,327,146,124,54,29,215,177,110,81,33
2024-01-18 05:00,Sub2,F2,329,159,106,54,56,217,95,113,88,36
2024-01-18 06:00,Sub2,F2,323,154,101,51,24,262,164,106,85,9
2024-01-18 07:00,Sub2,F2,336,167,112,32,35,309,177,70,52,13
2024-01-18 08:00,Sub2,F2,348,174,118,49,58,321,74,122,58,48
2024-01-18 09:00,Sub2,F2,330,142,93,90,12,206,72,88,64,7
2024-01-18 10:00,Sub2,F2,337,186,126,54,20,347,165,41,38,7
2024-01-18 11:00,Sub2,F2,350,171,115,49,42,202,170,58,47,27
2024-01-18 12:00,Sub2,F2,329,152,100,94,17,234,127,63,74,18
2024-01-18 13:00,Sub2,F2,336,158,128,96,56,278,92,47,63,9
2024-01-18 14:00,Sub2,F2,338,172,115,84,16,209,84,79,46,29
2024-01-18 15:00,Sub2,F2,337,140,94,42,16,326,89,113,89,40
2024-01-18 16:00,Sub2,F2,350,177,120,66,30,286,84,62,33,23
2024-01-18 17:00,Sub2,F2,320,151,99,69,59,252,109,100,28,33
2024-01-18 18:00,Sub2,F2,328,145,97,36,50,306,111,85,29,22
2024-01-18 19:00,Sub2,F2,320,157,103,99,23,268,120,63,74,18
2024-01-18 20:00,Sub2,F2,326,168,111,62,45,225,107,92,67,21
2024-01-18 21:00,Sub2,F2,302,167,109,75,35,312,101,60,49,22
2024-01-18 22:00,Sub2,F2,343,185,126,46,42,320,109,121,67,15
2024-01-18 23:00,Sub2,F2,337,156,103,84,46,218,108,92,37,25
2024-01-19 00:00,Sub2,F2,325,165,108,27,45,225,171,138,26,10
2024-01-19 01:00,Sub2,F2,346,130,108,32,15,305,89,57,41,11
2024-01-19 02:00,Sub2,F2,334,172,114,55,43,265,140,102,29,7
2024-01-19 03:00,Sub2,F2,323,147,96,37,18,205,71,97,43,43
2024-01-19 04:00,Sub2,F2,333,166,113,48,53,273,103,107,83,41
2024-01-19 05:00,Sub2,F2,359,155,105,23,32,333,106,42,22,14
2024-01-19 06:00,Sub2,F2,336,162,109,69,30,309,155,87,18,17
2024-01-19 07:00,Sub2,F2,304,141,90,93,34,320,159,51,18,17
2024-01-19 08:00,Sub2,F2,328,174,117,25,47,292,157,90,78,13
2024-01-19 09:00,Sub2,F2,329,149,97,97,28,253,116,105,72,42
2024-01-19 10:00,Sub2,F2,359,175,119,55,28,285,135,67,46,42
2024-01-19 11:00,Sub2,F2,326,151,100,54,58,266,82,69,23,16
2024-01-19 12:00,Sub2,F2,335,153,102,73,16,333,170,46,50,47
2024-01-19 13:00,Sub2,F2,352,170,115,80,32,214,121,53,38,16
2024-01-19 14:00,Sub2,F2,335,157,121,55,22,228,98,66,81,32
2024-01-19 15:00,Sub2,F2,341,185,124,97,58,317,121,84,86,44
2024-01-19 16:00,Sub2,F2,362,158,109,91,53,218,93,82,34,49
2024-01-19 17:00,Sub2,F2,317,146,95,94,52,346,108,128,49,16
2024-01-19 18:00,Sub2,F2,342,153,104,98,30,293,92,118,38,28
2024-01-19 19:00,Sub2,F2,359,160,107,99,29,342,117,126,52,29
2024-01-19 20:00,Sub2,F2,322,166,108,98,18,297,107,113,82,34
2024-01-19 21:00,Sub2,F2,354,171,116,36,13,311,166,127,66,43
2024-01-19 22:00,Sub2,F2,343,158,107,76,54,346,159,68,84,11
2024-01-19 23:00,Sub2,F2,332,194,129,81,10,338,174,139,34,26
2024-01-20 00:00,Sub2,F2,331,174,116,80,15,248,178,54,20,42
2024-01-20 01:00,Sub2,F2,350,153,104,56,58,227,179,116,72,41
2024-01-20 02:00,Sub2,F2,347,178,121,48,11,231,87,119,53,27
2024-01-20 03:00,Sub2,F2,330,160,107,28,47,247,157,97,30,37
2024-01-20 04:00,Sub2,F2,313,158,103,22,26,272,167,102,74,43
2024-01-20 05:00,Sub2,F2,323,174,116,37,45,339,143,65,38,26
2024-01-20 06:00,Sub2,F2,356,176,120,38,35,347,122,121,68,29
2024-01-20 07:00,Sub2,F2,326,126,82,21,38,326,79,135,86,22
2024-01-20 08:00,Sub2,F2,337,131,87,75,36,205,96,64,79,25
2024-01-20 09:00,Sub2,F2,325,160,105,69,15,209,118,90,35,17
2024-01-20 10:00,Sub2,F2,321,168,110,29,30,245,98,130,23,5
2024-01-20 11:00,Sub2,F2,333,159,106,54,26,213,88,104,80,26
2024-01-20 12:00,Sub2,F2,347,148,100,22,10,227,144,56,43,40
2024-01-20 13:00,Sub2,F2,334,176,118,69,13,299,102,79,16,36
2024-01-20 14:00,Sub2,F2,331,161,107,84,38,296,161,127,88,22
2024-01-20 15:00,Sub2,F2,341,179,119,59,22,228,142,131,67,37
2024-01-20 16:00,Sub2,F2,310,166,110,69,56,215,158,134,60,20
2024-01-20 17:00,Sub2,F2,348,134,88,70,55,311,158,45,32,17
2024-01-20 18:00,Sub2,F2,328,182,120,51,20,327,81,105,57,45
2024-01-20 19:00,Sub2,F2,345,163,110,81,57,241,74,83,36,24
2024-01-20 20:00,Sub2,F2,347,171,115,82,15,230,114,85,49,46
2024-01-20 21:00,Sub2,F2,316,162,106,63,17,336,119,47,48,48
2024-01-20 22:00,Sub2,F2,330,117,74,98,33,210,129,95,69,15
2024-01-20 23:00,Sub2,F2,329,148,98,30,21,345,93,47,20,47
2024-01-21 00:00,Sub2,F2,337,161,108,74,37,265,147,133,34,34
2024-01-21 01:00,Sub2,F2,318,150,97,95,13,275,83,91,44,18
2024-01-21 02:00,Sub2,F2,353,160,109,46,15,293,87,67,67,48
2024-01-21 03:00,Sub2,F2,342,159,107,38,18,277,128,106,29,40
2024-01-21 04:00,Sub2,F2,329,162,108,88,14,287,74,96,20,24
2024-01-21 05:00,Sub2,F2,325,178,117,39,45,310,104,75,25,34
2024-01-21 06:00,Sub2,F2,346,156,105,40,27,231,124,110,49,25
2024-01-21 07:00,Sub2,F2,347,156,104,94,55,259,109,53,74,28
2024-01-21 08:00,Sub2,F2,355,147,99,60,40,225,128,133,85,18
2024-01-21 09:00,Sub2,F2,313,165,108,96,18,321,101,108,60,13
2024-01-21 10:00,Sub2,F2,362,158,109,27,22,212,123,45,55,13
2024-01-21 11:00,Sub2,F2,333,157,104,44,26,326,173,44,82,17
2024-01-21 12:00,Sub2,F2,322,152,100,71,47,346,89,119,70,6
2024-01-21 13:00,Sub2,F2,341,160,107,33,36,220,174,123,77,34
2024-01-21 14:00,Sub2,F2,338,133,88,98,42,256,177,126,35,15
2024-01-21 15:00,Sub2,F2,341,165,110,63,24,289,165,40,27,49
2024-01-21 16:00,Sub2,F2,356,157,107,94,12,316,173,107,75,37
2024-01-21 17:00,Sub2,F2,348,167,113,34,22,304,79,80,55,43
2024-01-21 18:00,Sub2,F2,348,152,102,47,37,206,132,120,82,34
2024-01-21 19:00,Sub2,F2,346,147,99,81,57,307,76,87,87,5
2024-01-21 20:00,Sub2,F2,337,173,116,45,14,321,79,93,83,11
2024-01-21 21:00,Sub2,F2,318,158,105,75,13,226,151,118,58,33
2024-01-21 22:00,Sub2,F2,343,151,102,73,54,262,116,48,28,9
2024-01-21 23:00,Sub2,F2,332,156,103,52,17,281,82,131,47,47
2024-01-22 00:00,Sub2,F2,341,141,94,73,18,310,104,60,38,7
2024-01-22 01:00,Sub2,F2,329,146,96,45,38,210,146,138,42,27
2024-01-22 02:00,Sub2,F2,328,140,92,33,42,317,166,69,83,47
2024-01-22 03:00,Sub2,F2,330,157,102,62,10,252,140,97,39,39
2024-01-22 04:00,Sub2,F2,331,153,101,97,54,242,70,82,45,40
2024-01-22 05:00,Sub2,F2,349,159,107,82,20,267,101,53,24,25
2024-01-22 06:00,Sub2,F2,319,147,96,61,23,233,141,74,85,12
2024-01-22 07:00,Sub2,F2,351,176,120,22,26,306,143,134,89,44
2024-01-22 08:00,Sub2,F2,342,133,88,70,39,266,167,79,68,24
2024-01-22 09:00,Sub2,F2,330,155,103,33,58,276,72,133,71,10
2024-01-22 10:00,Sub2,F2,347,172,115,97,54,257,124,77,50,46
2024-01-22 11:00,Sub2,F2,314,158,104,87,27,236,141,48,16,16
2024-01-22 12:00,Sub2,F2,348,161,109,53,22,272,155,106,38,13
2024-01-22 13:00,Sub2,F2,322,164,108,93,45,273,158,49,51,5
2024-01-22 14:00,Sub2,F2,305,161,103,49,43,253,111,100,85,20
2024-01-22 15:00,Sub2,F2,318,170,113,89,33,301,74,48,49,13
2024-01-22 16:00,Sub2,F2,316,170,112,71,38,347,118,48,49,32
2024-01-22 17:00,Sub2,F2,321,143,94,47,16,213,147,105,21,31
2024-01-22 18:00,Sub2,F2,325,153,102,33,22,279,122,129,20,39
2024-01-22 19:00,Sub2,F2,325,140,91,65,47,331,119,100,76,21
2024-01-22 20:00,Sub2,F2,337,158,106,49,18,204,102,115,23,37
2024-01-22 21:00,Sub2,F2,329,143,94,57,52,255,72,138,34,23
2024-01-22 22:00,Sub2,F2,345,151,101,49,34,237,146,98,46,25
2024-01-22 23:00,Sub2,F2,324,147,95,52,17,258,86,131,47,43
2024-01-23 00:00,Sub2,F2,352,170,115,81,14,213,114,91,36,49
2024-01-23 01:00,Sub2,F2,356,158,106,59,11,213,108,128,34,15
2024-01-23 02:00,Sub2,F2,339,160,108,79,25,280,157,126,16,20
2024-01-23 03:00,Sub2,F2,312,152,97,32,49,333,133,60,63,39
2024-01-23 04:00,Sub2,F2,353,161,109,85,42,314,138,83,86,18
2024-01-23 05:00,Sub2,F2,343,163,110,43,34,332,171,69,62,32
2024-01-23 06:00,Sub2,F2,321,192,127,34,37,213,123,101,33,24
2024-01-23 07:00,Sub2,F2,344,163,112,76,59,223,130,70,56,28
2024-01-23 08:00,Sub2,F2,359,148,99,26,49,294,116,116,24,15
2024-01-23 09:00,Sub2,F2,332,159,104,86,44,341,95,135,37,37
2024-01-23 10:00,Sub2,F2,321,154,102,51,51,280,111,49,46,6
2024-01-23 11:00,Sub2,F2,338,149,99,67,49,272,177,61,31,11
2024-01-23 12:00,Sub2,F2,323,173,115,29,39,274,105,85,29,26
2024-01-23 13:00,Sub2,F2,335,134,88,67,44,223,90,119,87,16
2024-01-23 14:00,Sub2,F2,326,162,108,84,55,296,100,108,38,41
2024-01-23 15:00,Sub2,F2,313,153,99,37,53,209,111,41,34,18
2024-01-23 16:00,Sub2,F2,335,147,98,52,22,290,91,130,69,32
2024-01-23 17:00,Sub2,F2,342,121,81,51,48,250,147,92,61,8
2024-01-23 18:00,Sub2,F2,328,178,118,39,14,273,122,70,84,35
2024-01-23 19:00,Sub2,F2,329,159,104,39,54,267,83,86,37,35
2024-01-23 20:00,Sub2,F2,328,160,105,39,39,292,122,57,35,25
2024-01-23 21:00,Sub2,F2,330,162,109,70,45,331,74,116,79,27
2024-01-23 22:00,Sub2,F2,351,170,114,80,36,288,158,99,52,44
2024-01-23 23:00,Sub2,F2,361,153,103,90,50,346,114,62,49,36
2024-01-24 00:00,Sub2,F2,347,150,102,78,34,264,94,57,67,48
2024-01-24 01:00,Sub2,F2,301,176,114,76,47,254,139,50,79,29
2024-01-24 02:00,Sub2,F2,359,164,110,46,39,228,160,109,48,35
2024-01-24 03:00,Sub2,F2,315,177,117,73,55,285,151,46,75,15
2024-01-24 04:00,Sub2,F2,318,148,96,63,41,306,177,81,32,33
2024-01-24 05:00,Sub2,F2,329,162,108,26,14,343,153,47,23,21
2024-01-24 06:00,Sub2,F2,332,159,106,97,29,223,133,82,23,40
2024-01-24 07:00,Sub2,F2,332,153,102,33,45,271,75,139,64,31
2024-01-24 08:00,Sub2,F2,341,159,106,54,36,231,159,107,28,10
2024-01-24 09:00,Sub2,F2,347,146,98,63,36,255,80,50,49,9
2024-01-24 10:00,Sub2,F2,301,175,114,49,23,259,134,58,38,19
2024-01-24 11:00,Sub2,F2,325,164,108,23,41,279,136,79,30,40
2024-01-24 12:00,Sub2,F2,354,159,108,90,25,345,172,62,69,43
2024-01-24 13:00,Sub2,F2,338,138,91,83,59,207,101,96,50,27
2024-01-24 14:00,Sub2,F2,338,146,97,35,16,321,132,84,31,11
2024-01-24 15:00,Sub2,F2,325,172,114,29,13,277,73,125,28,25
2024-01-24 16:00,Sub2,F2,336,154,102,46,53,226,175,121,59,5
2024-01-24 17:00,Sub2,F2,352,142,95,29,28,262,87,46,66,23
2024-01-24 18:00,Sub2,F2,331,141,93,93,21,314,96,97,36,39
2024-01-24 19:00,Sub2,F2,328,155,102,38,32,252,172,105,79,7
